ID,Mechanics,Domains
17738.0,['Hand Management'],[]
5863.0,"['Dice Rolling', 'Simulation']",['Wargames']
9901.0,"['Memory', 'Simultaneous Action Selection']",[]
282347.0,"['Area Majority / Influence', 'Simultaneous Action Selection']",[]
231362.0,"['Betting and Bluffing', 'Memory']",[]
218577.0,['Set Collection'],[]
23374.0,"['Area Movement', 'Hand Management', 'Modular Board', 'Variable Player Powers']",[]
148660.0,"['Push Your Luck', 'Take That', 'Trick-taking']",[]
8519.0,['Role Playing'],[]
126206.0,['Trick-taking'],[]
3951.0,['Trick-taking'],[]
27460.0,['Dice Rolling'],[]
159774.0,"['Hand Management', 'Simultaneous Action Selection']",[]
118713.0,"['Memory', 'Roll / Spin and Move', 'Set Collection']",[]
24245.0,['Modular Board'],['Abstract Games']
582.0,"['Area Majority / Influence', 'Area Movement']",['Wargames']
283521.0,['Team-Based Game'],[]
18262.0,[],"[""Children's Games""]"
166390.0,['Hand Management'],[]
7711.0,[],"[""Children's Games""]"
158256.0,[],[]
190162.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Ratio / Combat Results Table', 'Simulation', 'Zone of Control']",['Wargames']
9681.0,"['Hand Management', 'Pick-up and Deliver', 'Trick-taking']","[""Children's Games""]"
93164.0,['Pattern Building'],['Abstract Games']
209284.0,"['Cooperative Game', 'Pick-up and Deliver', 'Roll / Spin and Move', 'Time Track']",[]
15559.0,['Dice Rolling'],[]
205604.0,"['Betting and Bluffing', 'Deck Bag and Pool Building', 'Memory', 'Rock-Paper-Scissors', 'Trick-taking']",[]
118567.0,"['Action Points', 'Auction/Bidding', 'Card Drafting', 'Grid Movement', 'Hexagon Grid', 'Variable Player Powers']",['Strategy Games']
227070.0,"['Betting and Bluffing', 'Dice Rolling', 'Hand Management', 'Player Elimination', 'Push Your Luck', 'Roll / Spin and Move', 'Set Collection', 'Take That', 'Trading', 'Variable Player Powers']",[]
12675.0,"['Card Drafting', 'Memory', 'Pattern Recognition', 'Set Collection']",[]
347.0,['Hand Management'],[]
905.0,['Tile Placement'],['Abstract Games']
8178.0,['Pattern Building'],['Abstract Games']
146597.0,['Hand Management'],"['Family Games', 'Party Games']"
167892.0,"['Betting and Bluffing', 'Team-Based Game', 'Traitor Game']",[]
124378.0,['Pattern Recognition'],[]
90735.0,['Hand Management'],[]
123491.0,"['Card Drafting', 'Set Collection']",[]
310076.0,"['Contracts', 'Grid Movement', 'Map Deformation', 'Modular Board', 'Pick-up and Deliver']",[]
24969.0,"['Campaign / Battle Card Driven', 'Hexagon Grid']",['Wargames']
234383.0,"['Simultaneous Action Selection', 'Trick-taking']",[]
26976.0,['Hand Management'],['Customizable Games']
315610.0,"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Scenario / Mission / Campaign Game', 'Variable Player Powers']",[]
1227.0,"['Area-Impulse', 'Cooperative Game', 'Roll / Spin and Move', 'Tile Placement', 'Variable Player Powers']",['Abstract Games']
6087.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Simulation']",['Wargames']
1947.0,"['Action Points', 'Campaign / Battle Card Driven', 'Variable Player Powers']",[]
194496.0,"['Area Majority / Influence', 'Dice Rolling']",[]
126464.0,"['Hand Management', 'Pattern Building']",[]
10203.0,"['Memory', 'Simultaneous Action Selection']",[]
218349.0,"['Action Queue', 'Card Drafting', 'Time Track']",[]
120254.0,"['Area Majority / Influence', 'Chit-Pull System', 'Dice Rolling']",[]
30582.0,"['Storytelling', 'Targeted Clues']",[]
62533.0,"['Roll / Spin and Move', 'Tile Placement']",['Abstract Games']
188493.0,['Pattern Building'],[]
1981.0,['Commodity Speculation'],[]
12737.0,['Modular Board'],[]
2996.0,['Area Majority / Influence'],[]
123495.0,[],[]
8502.0,['Dice Rolling'],[]
128282.0,"['Acting', 'Line Drawing']",[]
4814.0,['Area Movement'],['Abstract Games']
172035.0,['Pattern Building'],[]
179537.0,['Dice Rolling'],[]
119474.0,['Acting'],[]
204600.0,[],[]
216072.0,"['Hand Management', 'Take That', 'Trick-taking']",[]
15880.0,[],['Family Games']
5966.0,"['Dice Rolling', 'Tile Placement']",[]
235251.0,['Set Collection'],[]
4232.0,['Hexagon Grid'],['Wargames']
42006.0,"['Dice Rolling', 'Roll / Spin and Move']","[""Children's Games""]"
32330.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",['Wargames']
12281.0,[],[]
19696.0,"['Simultaneous Action Selection', 'Variable Player Powers']",[]
22048.0,['Roll / Spin and Move'],[]
20146.0,[],[]
155494.0,"['Take That', 'Variable Player Powers']",[]
259897.0,"['Card Drafting', 'Hand Management', 'Set Collection']",[]
9013.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Secret Unit Deployment', 'Simulation']",['Wargames']
3357.0,[],[]
3512.0,['Hand Management'],[]
8700.0,['Dice Rolling'],['Wargames']
131530.0,"['Memory', 'Modular Board', 'Roll / Spin and Move', 'Set Collection']",[]
9776.0,"['Pick-up and Deliver', 'Point to Point Movement', 'Roll / Spin and Move']","[""Children's Games""]"
56244.0,['Area Majority / Influence'],['Wargames']
154841.0,"['Hand Management', 'Take That']",[]
4022.0,"['Dice Rolling', 'Roll / Spin and Move']","['Family Games', 'Thematic Games']"
19957.0,['Set Collection'],['Party Games']
3996.0,"['Enclosure', 'Real-Time', 'Tile Placement']",['Abstract Games']
8419.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Simulation', 'Sudden Death Ending', 'Three Dimensional Movement', 'Variable Set-up']",['Wargames']
230881.0,['Dice Rolling'],[]
18128.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Ratio / Combat Results Table', 'Scenario / Mission / Campaign Game', 'Simulation', 'Zone of Control']",['Wargames']
148179.0,[],[]
24325.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
189615.0,"['Modular Board', 'Set Collection', 'Worker Placement']",[]
67429.0,"['Dice Rolling', 'Pattern Recognition']","[""Children's Games""]"
8670.0,"['Area Movement', 'Campaign / Battle Card Driven', 'Card Drafting', 'Dice Rolling']",['Wargames']
6355.0,['Grid Movement'],['Abstract Games']
21276.0,['Action Points'],[]
6047.0,"['Hexagon Grid', 'Simulation']",['Wargames']
28068.0,"['Betting and Bluffing', 'Dice Rolling']",[]
2806.0,"['Action Queue', 'Dice Rolling', 'Grid Movement', 'Simulation', 'Square Grid']",['Wargames']
3788.0,"['Dice Rolling', 'Pick-up and Deliver', 'Push Your Luck', 'Roll / Spin and Move']",[]
204681.0,"['Area Movement', 'Dice Rolling', 'Simulation']",['Wargames']
4969.0,"['Deduction', 'Paper-and-Pencil', 'Race', 'Roll / Spin and Move', 'Take That', 'Team-Based Game', 'Track Movement', 'Variable Set-up']",[]
7189.0,['Trick-taking'],[]
5517.0,"['Auction/Bidding', 'Simulation']",[]
194040.0,['Tile Placement'],[]
93271.0,"['Card Drafting', 'Hand Management']",[]
148442.0,['Trick-taking'],[]
235807.0,"['Area Majority / Influence', 'Cooperative Game', 'Push Your Luck', 'Storytelling']",[]
821.0,[],['Abstract Games']
6701.0,"['Campaign / Battle Card Driven', 'Hand Management', 'Secret Unit Deployment']",['Wargames']
4968.0,['Roll / Spin and Move'],"[""Children's Games""]"
5957.0,"['Area Movement', 'Simulation']",['Wargames']
7256.0,"['Hand Management', 'Pattern Building', 'Pattern Recognition']",[]
7553.0,"['Player Elimination', 'Tile Placement']",['Abstract Games']
237585.0,"['Area Majority / Influence', 'Betting and Bluffing', 'Grid Movement', 'Pick-up and Deliver']",[]
156746.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management']",[]
35466.0,"['Card Drafting', 'Hand Management', 'Team-Based Game']",[]
3037.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Simulation']",['Wargames']
1109.0,[],[]
10459.0,"['Pick-up and Deliver', 'Roll / Spin and Move', 'Tile Placement']",['Abstract Games']
11347.0,['Point to Point Movement'],['Abstract Games']
165711.0,"['Card Drafting', 'Pattern Building']",[]
3894.0,"['Critical Hits and Failures', 'Dice Rolling', 'Events', 'Grid Movement', 'Hexagon Grid', 'Impulse Movement', 'Scenario / Mission / Campaign Game', 'Simulation', 'Simultaneous Action Selection']",['Wargames']
147396.0,"['Dice Rolling', 'Hand Management']",[]
69703.0,[],['Customizable Games']
245528.0,"['Push Your Luck', 'Rock-Paper-Scissors', 'Simultaneous Action Selection', 'Variable Player Powers']",[]
15121.0,"['Enclosure', 'Tile Placement']",['Abstract Games']
169713.0,"['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']",[]
32415.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
80972.0,"['Dice Rolling', 'Enclosure']",[]
88005.0,"['Cooperative Game', 'Dice Rolling', 'Point to Point Movement']",[]
131282.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Simultaneous Action Selection']",[]
20429.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation', 'Zone of Control']",['Wargames']
199026.0,"['Area Movement', 'Dice Rolling', 'Simultaneous Action Selection', 'Take That']",[]
5067.0,"['Hand Management', 'Push Your Luck']",[]
129272.0,[],[]
7862.0,[],"[""Children's Games""]"
14032.0,['Pattern Recognition'],"[""Children's Games""]"
167764.0,"['Dice Rolling', 'Set Collection']",[]
1453.0,['Hand Management'],[]
5266.0,"['Dice Rolling', 'Roll / Spin and Move']",[]
154585.0,['Dice Rolling'],[]
40617.0,['Dice Rolling'],[]
18288.0,['Point to Point Movement'],[]
18983.0,[],['Wargames']
1400.0,['Roll / Spin and Move'],[]
183881.0,"['Dice Rolling', 'Modular Board']",[]
3239.0,['Roll / Spin and Move'],[]
24387.0,[],['Thematic Games']
1522.0,[],"['Family Games', 'Thematic Games']"
14233.0,"['Auction/Bidding', 'Hand Management']",[]
191512.0,[],[]
113518.0,['Pattern Building'],[]
125326.0,"['Dice Rolling', 'Modular Board', 'Variable Player Powers']","['Thematic Games', 'Wargames']"
141544.0,"['Modular Board', 'Roll / Spin and Move']",[]
152822.0,['Dice Rolling'],[]
201048.0,"['Hand Management', 'Memory', 'Player Elimination', 'Take That']",[]
13070.0,"['Hand Management', 'Variable Player Powers']",[]
6109.0,['Roll / Spin and Move'],[]
185228.0,['Voting'],[]
2933.0,"['Dice Rolling', 'Simulation', 'Square Grid']",[]
35674.0,"['Area Majority / Influence', 'Area Movement', 'Modular Board', 'Network and Route Building']",[]
14591.0,['Area Movement'],['Abstract Games']
18907.0,['Hexagon Grid'],['Wargames']
81263.0,"['Cooperative Game', 'Tile Placement']",[]
7186.0,[],[]
1226.0,[],['Abstract Games']
248695.0,"['Card Drafting', 'Cooperative Game', 'Hand Management', 'Modular Board', 'Set Collection', 'Simultaneous Action Selection']",[]
14343.0,"['Simultaneous Action Selection', 'Variable Phase Order']",[]
171385.0,['Tile Placement'],[]
157675.0,[],[]
1322.0,[],"[""Children's Games""]"
21563.0,[],[]
4123.0,"['Betting and Bluffing', 'Roll / Spin and Move']",[]
2401.0,"['Roll / Spin and Move', 'Set Collection']",[]
141725.0,"['Cooperative Game', 'Dice Rolling', 'Grid Movement', 'Variable Player Powers']",[]
208888.0,['Dice Rolling'],[]
287580.0,['Pattern Recognition'],[]
99286.0,"['Card Drafting', 'Hand Management']",[]
4614.0,"['Line Drawing', 'Memory', 'Pattern Building', 'Set Collection']","[""Children's Games""]"
171540.0,[],[]
8221.0,[],[]
8675.0,[],[]
5836.0,['Tile Placement'],[]
2545.0,"['Pattern Building', 'Pattern Recognition']",['Abstract Games']
209220.0,"['Auction/Bidding', 'Push Your Luck', 'Variable Phase Order']",[]
482.0,"['Auction/Bidding', 'Hand Management', 'Simultaneous Action Selection']",[]
32164.0,"['Hand Management', 'Set Collection', 'Stock Holding']",[]
172118.0,"['Card Drafting', 'Dice Rolling', 'Modular Board']",[]
172063.0,"['Pattern Recognition', 'Player Elimination']",[]
19763.0,"['Line Drawing', 'Paper-and-Pencil', 'Team-Based Game']",[]
4738.0,[],[]
59310.0,['Dice Rolling'],"[""Children's Games""]"
5349.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
94484.0,"['Cooperative Game', 'Memory', 'Once-Per-Game Abilities']",[]
11551.0,['Tile Placement'],[]
208170.0,"['Action Points', 'Dice Rolling']",[]
201139.0,"['Cooperative Game', 'Dice Rolling', 'Role Playing']",[]
215796.0,['Voting'],[]
27853.0,"['Role Playing', 'Set Collection', 'Storytelling', 'Trick-taking']",[]
77148.0,"['Auction/Bidding', 'Loans']",[]
191714.0,"['Auction/Bidding', 'Hand Management', 'Player Elimination', 'Push Your Luck', 'Set Collection']",[]
128290.0,"['Pattern Recognition', 'Set Collection']",[]
172410.0,"['Auction/Bidding', 'Dice Rolling']",[]
7269.0,"['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']",[]
365.0,['Trick-taking'],[]
7802.0,['Area Movement'],['Wargames']
14354.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Ratio / Combat Results Table', 'Simulation', 'Zone of Control']",['Wargames']
31715.0,"['Memory', 'Pattern Recognition']",['Abstract Games']
9083.0,['Hexagon Grid'],['Wargames']
54743.0,[],[]
18913.0,"['Acting', 'Team-Based Game']",[]
4695.0,['Roll / Spin and Move'],['Wargames']
6553.0,[],[]
11394.0,"['Memory', 'Set Collection']","[""Children's Games""]"
198855.0,"['Hand Management', 'Tile Placement']",[]
160537.0,['Card Drafting'],[]
16314.0,[],[]
119472.0,"['Modular Board', 'Storytelling']",['Party Games']
33418.0,['Roll / Spin and Move'],[]
12956.0,"['Area Movement', 'Dice Rolling', 'Hand Management']",['Wargames']
3107.0,['Set Collection'],"[""Children's Games""]"
5435.0,"['Auction/Bidding', 'Memory', 'Simulation', 'Tile Placement']",[]
336.0,['Grid Movement'],['Abstract Games']
11703.0,['Hexagon Grid'],['Wargames']
156567.0,['Team-Based Game'],[]
14567.0,[],[]
62637.0,['Hand Management'],[]
22469.0,[],['Customizable Games']
65087.0,[],[]
34958.0,['Dice Rolling'],[]
56406.0,"['Acting', 'Team-Based Game']",[]
176286.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Dice Rolling', 'Hand Management', 'Variable Player Powers']",[]
109732.0,"['Roll / Spin and Move', 'Set Collection']",[]
228740.0,"['Pattern Recognition', 'Set Collection']",[]
18902.0,['Player Elimination'],"['Abstract Games', ""Children's Games""]"
72560.0,"['Acting', 'Paper-and-Pencil']",[]
107680.0,['Memory'],[]
9087.0,['Area Movement'],['Wargames']
212310.0,[],[]
17420.0,"['Area Movement', 'Dice Rolling', 'Roll / Spin and Move']",['Abstract Games']
5926.0,"['Dice Rolling', 'Hexagon Grid', 'Zone of Control']",['Wargames']
5165.0,['Hand Management'],[]
36560.0,"['Roll / Spin and Move', 'Set Collection']","[""Children's Games""]"
11258.0,['Roll / Spin and Move'],['Abstract Games']
256540.0,[],[]
197571.0,"['Hand Management', 'Set Collection', 'Take That', 'Trick-taking']",[]
193272.0,['Card Drafting'],[]
2867.0,"['Grid Movement', 'Hexagon Grid']","['Strategy Games', 'Thematic Games']"
29694.0,"['Cooperative Game', 'Memory']",[]
287810.0,"['Hand Management', 'Player Judge']",[]
2897.0,"['Roll / Spin and Move', 'Team-Based Game']",[]
542.0,['Voting'],['Party Games']
185028.0,['Voting'],[]
105434.0,[],[]
4426.0,[],['Wargames']
13024.0,[],[]
132717.0,"['Hand Management', 'Tile Placement']",[]
2911.0,"['Area Majority / Influence', 'Enclosure', 'Network and Route Building']",['Abstract Games']
38981.0,['Pattern Recognition'],"[""Children's Games""]"
153516.0,[],[]
2417.0,[],[]
254417.0,['Dice Rolling'],[]
21613.0,['Hand Management'],['Family Games']
5077.0,"['Memory', 'Secret Unit Deployment']",['Abstract Games']
9022.0,"['Pick-up and Deliver', 'Roll / Spin and Move']","[""Children's Games""]"
157061.0,"['Hand Management', 'Set Collection', 'Take That']",[]
31820.0,['Card Drafting'],[]
7541.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
17348.0,['Variable Player Powers'],[]
2637.0,"['Area Movement', 'Dice Rolling', 'Simulation']",['Wargames']
13464.0,"['Hand Management', 'Tile Placement']",['Family Games']
7421.0,"['Pattern Building', 'Tile Placement']",['Abstract Games']
107811.0,"['Betting and Bluffing', 'Card Drafting', 'Hand Management']",[]
21051.0,"['Dice Rolling', 'Simulation']",[]
11208.0,"['Dice Rolling', 'Set Collection']","[""Children's Games""]"
10718.0,"['Roll / Spin and Move', 'Set Collection', 'Trading']",[]
604.0,"['Secret Unit Deployment', 'Set Collection', 'Simultaneous Action Selection']",[]
2315.0,['Point to Point Movement'],['Wargames']
127590.0,[],[]
119856.0,['Point to Point Movement'],['Abstract Games']
183883.0,"['Commodity Speculation', 'Set Collection', 'Trading']",[]
3209.0,['Trading'],[]
182284.0,['Set Collection'],['Family Games']
4372.0,"['Pattern Building', 'Tile Placement']",['Abstract Games']
11955.0,[],[]
137685.0,['Dice Rolling'],[]
90972.0,['Set Collection'],[]
4025.0,"['Alliances', 'Events', 'Grid Movement', 'Hexagon Grid', 'Line of Sight', 'Movement Points', 'Negotiation', 'Player Elimination', 'Race', 'Variable Player Powers', 'Variable Set-up']",['Wargames']
3633.0,"['Area Movement', 'Dice Rolling', 'Set Collection', 'Simultaneous Action Selection', 'Trading']",['Strategy Games']
2718.0,"['Area Movement', 'Dice Rolling', 'Simulation']","['Strategy Games', 'Wargames']"
234316.0,"['Memory', 'Pattern Recognition']",[]
5156.0,[],[]
3465.0,"['Grid Movement', 'Hexagon Grid', 'Simulation']",['Wargames']
23373.0,['Variable Player Powers'],[]
190737.0,"['Card Drafting', 'Dice Rolling', 'Push Your Luck']",[]
5790.0,[],"[""Children's Games""]"
17284.0,['Team-Based Game'],[]
86270.0,['Set Collection'],[]
263426.0,"['Set Collection', 'Trick-taking']",[]
9049.0,"['Action Points', 'Dice Rolling', 'Point to Point Movement', 'Roll / Spin and Move']",[]
30952.0,"['Auction/Bidding', 'Card Drafting', 'Hand Management']",[]
9816.0,"['Roll / Spin and Move', 'Set Collection']","[""Children's Games""]"
24779.0,['Hand Management'],[]
10811.0,['Action Points'],[]
183481.0,"['Hand Management', 'Simultaneous Action Selection']",[]
220642.0,"['Area Majority / Influence', 'Set Collection', 'Tile Placement']",[]
150615.0,['Cooperative Game'],[]
146309.0,['Worker Placement'],[]
2940.0,"['Action Points', 'Area Movement', 'Pick-up and Deliver', 'Simulation', 'Variable Player Powers']",['Family Games']
204671.0,"['Acting', 'Role Playing', 'Simulation', 'Storytelling']",[]
234062.0,"['Card Drafting', 'Pattern Recognition', 'Push Your Luck']",[]
48154.0,[],[]
15877.0,['Hexagon Grid'],['Wargames']
177680.0,"['Rock-Paper-Scissors', 'Set Collection', 'Simultaneous Action Selection']",[]
90471.0,['Memory'],[]
33950.0,"['Dice Rolling', 'Paper-and-Pencil']",[]
180975.0,"['Area Movement', 'Cooperative Game', 'Player Elimination', 'Variable Player Powers']",[]
8950.0,"['Auction/Bidding', 'Betting and Bluffing']",[]
1611.0,"['Role Playing', 'Storytelling']",[]
1207.0,"['Auction/Bidding', 'Stock Holding']",[]
16914.0,['Point to Point Movement'],[]
307.0,[],"['Strategy Games', 'Thematic Games']"
8456.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
29939.0,"['Betting and Bluffing', 'Card Drafting', 'Set Collection']",['Family Games']
37127.0,['Hand Management'],[]
265571.0,"['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']",[]
124958.0,"['Area Majority / Influence', 'Team-Based Game']",[]
144346.0,['Action Queue'],[]
4097.0,"['Hand Management', 'Modular Board', 'Set Collection', 'Take That']",[]
5605.0,[],[]
27674.0,['Tile Placement'],[]
2390.0,"['Commodity Speculation', 'Stock Holding']",[]
20781.0,"['Auction/Bidding', 'Dice Rolling', 'Simultaneous Action Selection']",[]
102750.0,['Dice Rolling'],[]
2143.0,"['Hand Management', 'Trick-taking']",[]
208316.0,"['Hand Management', 'Push Your Luck', 'Take That']",[]
220440.0,"['Area Majority / Influence', 'Area Movement', 'Campaign / Battle Card Driven', 'Simulation']",[]
132785.0,"['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']",[]
17635.0,"['Auction/Bidding', 'Campaign / Battle Card Driven', 'Dice Rolling', 'Modular Board', 'Secret Unit Deployment', 'Variable Player Powers']",[]
2169.0,['Modular Board'],['Customizable Games']
13576.0,['Dice Rolling'],[]
1908.0,"['Modular Board', 'Roll / Spin and Move']",[]
3294.0,[],[]
11965.0,['Tile Placement'],['Abstract Games']
14662.0,['Roll / Spin and Move'],[]
12057.0,['Memory'],"[""Children's Games""]"
2974.0,['Set Collection'],[]
41955.0,"['Dice Rolling', 'Memory']",[]
4903.0,"['Memory', 'Set Collection']",[]
6153.0,['Area Movement'],[]
131484.0,[],[]
21.0,[],[]
237153.0,"['Card Drafting', 'Pattern Recognition', 'Push Your Luck']",[]
42636.0,['Memory'],[]
22799.0,"['Enclosure', 'Modular Board', 'Tile Placement']",['Abstract Games']
8725.0,"['Dice Rolling', 'Hexagon Grid']",['Wargames']
1617.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Roll / Spin and Move', 'Take That']",[]
8475.0,"['Action Points', 'Cooperative Game', 'Dice Rolling', 'Modular Board', 'Roll / Spin and Move', 'Variable Player Powers']",[]
136244.0,['Pattern Recognition'],[]
225828.0,['Voting'],[]
5011.0,"['Bias', 'Critical Hits and Failures', 'Dice Rolling', 'Events', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Variable Player Powers', 'Variable Set-up']",[]
214276.0,['Pattern Building'],[]
4402.0,"['Card Drafting', 'Set Collection']",[]
150276.0,"['Deck Bag and Pool Building', 'Hand Management']",[]
10341.0,"['Acting', 'Team-Based Game']","[""Children's Games""]"
16649.0,['Stacking and Balancing'],[]
6272.0,['Dice Rolling'],"['Abstract Games', ""Children's Games"", 'Wargames']"
168390.0,"['Pattern Recognition', 'Set Collection']",[]
218460.0,['Hand Management'],[]
9471.0,"['Cooperative Game', 'Pick-up and Deliver', 'Simultaneous Action Selection']","[""Children's Games""]"
23228.0,['Area Movement'],['Abstract Games']
6869.0,"['Dice Rolling', 'Roll / Spin and Move']",[]
232950.0,"['Team-Based Game', 'Time Track', 'Variable Player Powers']",[]
111426.0,"['Card Drafting', 'Deck Bag and Pool Building', 'Hand Management', 'Set Collection']",[]
16746.0,"['Acting', 'Line Drawing', 'Roll / Spin and Move']",[]
154878.0,['Hand Management'],"[""Children's Games"", 'Family Games']"
6395.0,"['Acting', 'Modular Board', 'Point to Point Movement']",['Wargames']
2264.0,[],[]
110525.0,"['Memory', 'Roll / Spin and Move']",[]
123506.0,['Dice Rolling'],[]
244951.0,"['Hand Management', 'Simultaneous Action Selection']",[]
20833.0,[],[]
180311.0,"['Deck Bag and Pool Building', 'Hand Management']",[]
210901.0,"['Memory', 'Pattern Recognition', 'Simultaneous Action Selection']",[]
37988.0,['Roll / Spin and Move'],[]
212027.0,"['Paper-and-Pencil', 'Push Your Luck']",[]
197451.0,"['Dice Rolling', 'Modular Board', 'Point to Point Movement', 'Take That', 'Time Track', 'Variable Player Powers']",[]
8497.0,"['Dice Rolling', 'Hand Management']",[]
19040.0,['Tile Placement'],['Customizable Games']
3554.0,"['Commodity Speculation', 'Dice Rolling', 'Roll / Spin and Move', 'Simulation', 'Stock Holding']",[]
7667.0,"['Hand Management', 'Set Collection']",[]
132145.0,"['Hand Management', 'Memory']",[]
302238.0,"['Area Majority / Influence', 'Enclosure']",[]
16699.0,[],[]
10590.0,['Hexagon Grid'],['Wargames']
90930.0,['Pattern Recognition'],[]
35896.0,[],[]
62395.0,['Dice Rolling'],"[""Children's Games""]"
179124.0,"['Action Points', 'Pick-up and Deliver']",[]
40966.0,[],[]
5012.0,"['Dice Rolling', 'Hexagon Grid']",[]
7963.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Hidden Movement', 'Movement Points', 'Simulation']",['Wargames']
139401.0,"['Area Majority / Influence', 'Grid Movement', 'Modular Board', 'Player Elimination', 'Variable Player Powers']",[]
7031.0,"['Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Movement Points', 'Scenario / Mission / Campaign Game', 'Simulation', 'Three Dimensional Movement']",['Wargames']
2103.0,"['Paper-and-Pencil', 'Roll / Spin and Move']",[]
117815.0,['Tile Placement'],[]
1267.0,"['Modular Board', 'Roll / Spin and Move']","[""Children's Games""]"
216647.0,"['Dice Rolling', 'Simultaneous Action Selection', 'Take That']",[]
135581.0,[],[]
32742.0,"['Dice Rolling', 'Roll / Spin and Move', 'Trading']",[]
18968.0,['Area Movement'],['Abstract Games']
220597.0,[],[]
136585.0,['Pattern Building'],[]
9368.0,"['Dice Rolling', 'Hexagon Grid', 'Simulation']",['Wargames']
175855.0,"['Dice Rolling', 'Push Your Luck']",[]
761.0,"['Campaign / Battle Card Driven', 'Roll / Spin and Move']","['Family Games', 'Thematic Games']"
114284.0,"['Auction/Bidding', 'Player Elimination', 'Roll / Spin and Move', 'Set Collection', 'Trading']",[]
16975.0,[],['Customizable Games']
11414.0,"['Hand Management', 'Trading']",[]
3896.0,"['Modular Board', 'Player Elimination', 'Secret Unit Deployment', 'Simulation', 'Take That']",['Wargames']
177750.0,"['Player Elimination', 'Variable Player Powers']",[]
10075.0,"['Acting', 'Memory', 'Team-Based Game']",[]
160413.0,"['Cooperative Game', 'Variable Player Powers']",[]
13648.0,"['Card Drafting', 'Hand Management']",[]
196953.0,"['Dice Rolling', 'Player Elimination', 'Variable Player Powers']",[]
159044.0,[],[]
23389.0,['Tile Placement'],[]
137358.0,['Hand Management'],[]
229165.0,"['Action Queue', 'Point to Point Movement', 'Simulation']",[]
4069.0,"['Betting and Bluffing', 'Dice Rolling', 'Push Your Luck']",[]
26349.0,"['Hexagon Grid', 'Ratio / Combat Results Table']",['Wargames']
76065.0,['Pattern Recognition'],[]
66047.0,"['Dice Rolling', 'Pattern Recognition']","[""Children's Games""]"
6573.0,"['Dice Rolling', 'Memory', 'Roll / Spin and Move']","[""Children's Games""]"
25967.0,"['Dice Rolling', 'Point to Point Movement']",[]
20525.0,['Trick-taking'],[]
166509.0,"['Simulation', 'Storytelling']",[]
143459.0,[],[]
1397.0,['Pattern Recognition'],"[""Children's Games""]"
268582.0,['Dice Rolling'],[]
4586.0,"['Cooperative Game', 'Tile Placement']","[""Children's Games""]"
177807.0,[],['Family Games']
167827.0,"['Card Drafting', 'Hand Management']",[]
6574.0,"['Hand Management', 'Pattern Building']",[]
34383.0,[],"[""Children's Games""]"
10917.0,['Memory'],[]
105866.0,"['Memory', 'Set Collection']",[]
59060.0,['Push Your Luck'],[]
41783.0,[],['Family Games']
41310.0,[],"[""Children's Games""]"
2625.0,['Area Majority / Influence'],[]
183478.0,['Hand Management'],[]
603.0,['Variable Player Powers'],[]
179975.0,['Ladder Climbing'],[]
20832.0,['Simultaneous Action Selection'],"[""Children's Games""]"
6708.0,"['Memory', 'Modular Board', 'Roll / Spin and Move', 'Set Collection']",[]
121790.0,"['Modular Board', 'Tile Placement']",[]
462.0,['Betting and Bluffing'],[]
5999.0,['Hexagon Grid'],['Wargames']
49454.0,[],[]
184383.0,"['Cooperative Game', 'Roll / Spin and Move']",[]
271040.0,"['Dice Rolling', 'Push Your Luck', 'Trading']",[]
406.0,['Tile Placement'],[]
29626.0,['Trading'],[]
4972.0,['Secret Unit Deployment'],[]
19697.0,"['Simultaneous Action Selection', 'Variable Player Powers']",[]
